sentence	gender	duration	audio
ee kuitikia haya matakwa yao 	female_feminine	3.1035	common_voice_sw_34958875.wav
kulingana na ripoti hiyo baraza la usalama la umoja mataifa 	female_feminine	4.1835	common_voice_sw_36038388.wav
watakaoshikilia agano la kusubiri masiya wakishirikiana na manabii na 	female_feminine	5.9475	common_voice_sw_34746379.wav
pamoja na hayo ziwa tanganyika ni ziwa lenye kina kirefu kuliko maziwa mengine afrika 	male_masculine	6.2355	common_voice_sw_29796391.wav
bagamoyo makumbusho pamoja na nyumba za ibada kama vile makanisa na misikiti 	male_masculine	6.1275	common_voice_sw_29787593.wav
sehemu ya pili iko na nambari tatu 	female_feminine	3.1755	common_voice_sw_29665101.wav
zinaongezeka wilaya za buhingwe na kibondo zikikamilisha jumla ya wilaya sita 	female_feminine	6.4155	common_voice_sw_30338299.wav
pep guardiola akatwaa ubingwa wa uingereza 	female_feminine	3.6435	common_voice_sw_30653534.wav
joto la baharini viwango vya juu vya unyevu na kutokuwa na utulivu wa anga 	female_feminine	7.4235	common_voice_sw_30495156.wav
waziri mkuu wa sasa wa tanzania ni kassim majaliwa 	female_feminine	4.1835	common_voice_sw_30220049.wav
inakadiriwa kua barafu hizi husafiri umbali wa kilometa saba kwa mwaka 	female_feminine	5.9835	common_voice_sw_30036273.wav
kiatu cha dhahabu kilibaki nchini uingereza 	female_feminine	4.1475	common_voice_sw_30585194.wav
kuendeleza na kuboresha hisa za msingi kupitia biashara 	female_feminine	3.8235	common_voice_sw_31284792.wav
duniani waganga njaa wengi wengine wanapata mradi wao kwa kuongopa 	male_masculine	5.8035	common_voice_sw_30021218.wav
emanyara lenye kumaanisha mmea wa asili 	male_masculine	4.5435	common_voice_sw_29934706.wav
baadhi ya miundombinu hiyo ni bandari viwanda vya kusindika samaki uchimbaji mafuta na gesi 	female_feminine	6.8835	common_voice_sw_35103585.wav
kamati ya ushauri ya wilaya mikoa na ngazi zote hadi bungeni 	male_masculine	7.11565625	common_voice_sw_30633121.wav
mwanamke huyo ambaye ametajwa kuwa mwanamke tajiri zaidi barani afrika 	male_masculine	8.6475	common_voice_sw_30402901.wav
matangazo yanawasilisha ujumbe uliyo dhahiri kwa wasikilizaji 	female_feminine	5.0835	common_voice_sw_37221646.wav
hallelujah upewe sifa 	male_masculine	2.7435	common_voice_sw_36385669.wav
mwamubambe alikuwa na jeshi kubwa na wafuasi wengi wenye uwezo wa vita 	male_masculine	4.9755	common_voice_sw_29810749.wav
akiwa hutubia wananchi wake wakati wa kuadhimisha miaka hamsini na miwili 	male_masculine	6.5235	common_voice_sw_37092085.wav
akisema hakuwa mtu wa kuvimilia uzembe ufisadi na ubadhirifu wa fedha 	female_feminine	6.5955	common_voice_sw_30527065.wav
na safari hii alipata asilimia arobaini na sita nukta sifuri saba 	male_masculine	5.2635	common_voice_sw_30381808.wav
baada ya kuchukua nafasi ya kumi mwaka elfu mbili na kumi na saba 	female_feminine	5.9475	common_voice_sw_30048365.wav
jina la bight of bonny iliendelea kuwa moja kati ya vituo vya 	male_masculine	5.6955	common_voice_sw_36310737.wav
pamoja na kusambaza dini ya uislamu 	female_feminine	3.3555	common_voice_sw_29793513.wav
zimekuwa mstari wa mbele kuendelea kutekeleza adhabu ya kifo 	female_feminine	4.8675	common_voice_sw_35183291.wav
ingawa hakuna habari sahihi inayojulikana kuhusu wakati mlipuko wa mwisho ulitokea 	female_feminine	5.8035	common_voice_sw_29798234.wav
pande zote mbili zilikuwa chanya kuhusu matokeo ya mikutano 	male_masculine	4.7235	common_voice_sw_28725264.wav
karani wa koti ni yupi 	male_masculine	2.4555	common_voice_sw_37096603.wav
vipera vingi vya fasihi huwachochea hadhira kufikiri sana ili kupata suluhisho 	female_feminine	7.2075	common_voice_sw_34749724.wav
wanatakiwa kulipa fidia kwa kumua kiongozi wetu 	male_masculine	3.6435	common_voice_sw_30478641.wav
misafara mikubwa ya nyumbu inaifanya serengeti kuwa tofauti na hifadhi nyingine 	male_masculine	5.5155	common_voice_sw_29877501.wav
rais nyerere alikuwa na uhusiano na viongozi wengi duniani 	male_masculine	5.2635	common_voice_sw_30181261.wav
mola halali 	male_masculine	3.2475	common_voice_sw_29902570.wav
wananchi wanalima kilimo cha umwagiliaji kwa kutumia maji ya ziwa hilo 	female_feminine	5.5155	common_voice_sw_30261108.wav
aliwapatia wafuasi wake maji yaliyo na dawa ili wasidhurike na risasi za wajerumani 	female_feminine	7.0635	common_voice_sw_30054599.wav
mshambuliaji wa ugiriki alifunga na mabao matano 	female_feminine	4.63165625	common_voice_sw_31461743.wav
aliendelea kuwa mshauli wa serikali baada ya kustaafu 	male_masculine	5.1555	common_voice_sw_30631048.wav
alionekana kwanza kwenye filamu kama mtoto wa kike katika mwaka huo huo 	male_masculine	6.5955	common_voice_sw_28815035.wav
pia ni kituo cha mpakani kwenye daraja la zambezi kwenda zimbabwe 	female_feminine	5.0475	common_voice_sw_29488743.wav
naam msikilizaji wetu moja kwa moja nakukaribisha kusikiliza 	male_masculine	4.1475	common_voice_sw_36382144.wav
hata hivyo lugha ya kawaida ni aina ya krioli ambayo ndiyo lugha ya taifa 	female_feminine	7.0635	common_voice_sw_28699005.wav
waziri wa kazi vijana ajira maendeleo ya wanawake na watoto 	male_masculine	5.6235	common_voice_sw_29837596.wav
uligundua kwamba kilikuwa na pub iliyovutia zaidi na 	male_masculine	4.7955	common_voice_sw_35988907.wav
zanzibar ambayo tayari ni kituo cha utalii 	male_masculine	3.9675	common_voice_sw_29955091.wav
familia ilirudi galilaya hata yesu akajulikana kwa jina la kijiji cha nazareti 	female_feminine	5.5875	common_voice_sw_34958984.wav
rais katika kampeni zake aliahidi kutuletea boti na vifaa vya uvuvi 	female_feminine	5.6235	common_voice_sw_35867227.wav
kwa wengine kama mileli bahari hutumika kwa kukamata mawindo tu 	female_feminine	6.5235	common_voice_sw_28874605.wav
gorbachov aliamua kutotisha tena nchi zilizoshikamana na umoja wa mataifa 	female_feminine	5.9835	common_voice_sw_30025941.wav
kwa hivyo huitwa kasuku mapenzi pia 	male_masculine	3.7875	common_voice_sw_28681492.wav
ni kama vile arsenali afungwe kasha atie wachezaji wengine halafu jamaa akwambie angalia mabadiliko yale 	male_masculine	7.4235	common_voice_sw_32295742.wav
lugha rasmi ni kifaransa na kiarabu 	male_masculine	5.2275	common_voice_sw_28669954.wav
spishi hiyo imetoweka bangladesh 	female_feminine	3.8955	common_voice_sw_29736400.wav
almasi kila mwaka tumaini la kila mkristo 	male_masculine	4.9035	common_voice_sw_37219211.wav
kurudi nyuma kwa uchumi walikadiria makali yake kwa kiwango cha chini mno 	female_feminine	6.1635	common_voice_sw_29923206.wav
aliteuliwa kuwa waziri wa nchi katika ofisi ya makamu wa rais 	male_masculine	6.5955	common_voice_sw_30201173.wav
ni pamoja na punda milia nyumbu swala simba nyati kongoni chui duma 	female_feminine	5.6955	common_voice_sw_36644860.wav
waona kuwa mimi ni mbaya 	male_masculine	4.27165625	common_voice_sw_37223524.wav
kuanzia utayarishaji mpaka mashairi ni ubunifu kamili ya rap ya kiswahili 	female_feminine	6.7755	common_voice_sw_28834732.wav
sitabaki kama nilivyo 	female_feminine	3.2475	common_voice_sw_35183458.wav
rais wa uganda hakuficha huruma yake kwa adolf hitler na akamchukulia kama mwalimu wake 	female_feminine	8.1075	common_voice_sw_30355767.wav
hutoka kwenye familia yao wakiwa wamevalia shuka la kitamaduni 	male_masculine	6.2355	common_voice_sw_30121794.wav
basi ukaja wakati ambao wakristo wakaanza kukosoana kuhusu dhamiri 	male_masculine	4.7955	common_voice_sw_36381658.wav
mwenge unarudisha heshima ya wale wote waliopoteza heshima 	female_feminine	5.2275	common_voice_sw_30004632.wav
hali ikoje lakini pia kuangalia katika 	female_feminine	4.1475	common_voice_sw_35123759.wav
mbuni anaishi kwenye makundi ya ndege watano mpaka hamsini 	female_feminine	5.4075	common_voice_sw_30197047.wav
hii ina ukubwa wa kilometa za mraba elfu tatu mia mbili thelathini hivyo inashika 	male_masculine	5.4435	common_voice_sw_36381036.wav
mimea kadhaa huota miti mingi hudondosha majani yake 	male_masculine	5.0835	common_voice_sw_30575025.wav
neno ukimwi likaanzishwa kwenye mkutano julai elfu moja ia tisa themanini na mbili 	male_masculine	9.2235	common_voice_sw_29903089.wav
baba yake alikuwa mfanyabiashara maarufu wa ukoo wenye asili ya eire 	male_masculine	6.7395	common_voice_sw_29572022.wav
aalam hao walikwenda mbali zaidi 	female_feminine	3.9675	common_voice_sw_34947129.wav
maji yanafikia ziwa tanganyika 	male_masculine	4.9035	common_voice_sw_28682107.wav
tangu uhuru soka lilipanuka sana katika nchi huru za afrika 	female_feminine	5.1555	common_voice_sw_35183983.wav
yanachangia watoto wa nchi hiyo kuwa wakimbizi katika nchi za ughaibuni 	female_feminine	5.6955	common_voice_sw_37224540.wav
wakawa makabila tofauti tunayoyajua leo hii 	male_masculine	3.8955	common_voice_sw_29788223.wav
karne ya kumi na nane ilikuwa na dola ndogo za miji katika mwambao 	female_feminine	6.7755	common_voice_sw_30495417.wav
chama cha wapigania uhuru wa afrika kusini 	male_masculine	3.1755	common_voice_sw_30044936.wav
mataifa ya ulaya mwaka elfu mbili kumi na sita 	female_feminine	6.3075	common_voice_sw_34747755.wav
kichwa huelekezwa nyuma kwa ajili ya kuvuta pumzi 	female_feminine	4.1475	common_voice_sw_35099566.wav
mfugale aliajiriwa na serikali kwenye wizara ya ujenzi 	female_feminine	4.0035	common_voice_sw_31285470.wav
mji wa dar es salaam ulitangazwa kuwa mji wenye serikali yake ya mitaa 	female_feminine	5.0835	common_voice_sw_29969811.wav
sehemu kubwa ya nchi hasa kaskazini na magharibi hadi mwishoni mwa 	female_feminine	6.1275	common_voice_sw_34944412.wav
jiji la dar es salaam lilianza kama kijiji kidogo cha wavuvi 	male_masculine	3.6075	common_voice_sw_29997030.wav
pwani zake ni za argentina upande wa kaskazini na chile upande wa kusini 	male_masculine	7.9635	common_voice_sw_28691046.wav
idadi ya wazaramo ilikadiriwa kuwa laki sita hamsini na sita mia saba thelathini 	female_feminine	5.8755	common_voice_sw_29797950.wav
anapopata nafasi ya kuogelea ndani ya mto uliopo ndani ya hifadhi hiyo ya saadani 	female_feminine	6.6675	common_voice_sw_30354293.wav
kampeni ya ukomeshaji wa biashara ya watumwa haikutoka afrika 	male_masculine	5.8035	common_voice_sw_30147436.wav
misri hadi pwani ya afrika mashariki iliyoitwa na wagiriki azania lakini 	female_feminine	6.4155	common_voice_sw_35103672.wav
maji hayo na damu 	female_feminine	3.0675	common_voice_sw_34745261.wav
ni mchoraji mzuri zana wa nyumba 	female_feminine	3.4275	common_voice_sw_31910187.wav
kondoo dume huchinjwa siku ya harusi kuondoa mafuta ambayo yatapakwa kwenye mavazi ya harusi 	male_masculine	7.9635	common_voice_sw_30180828.wav
mara moja alianza kuwatesa wafuasi wa obote na watu wote waliompinga 	female_feminine	4.3635	common_voice_sw_31284839.wav
mistari mlalo yenye rangi ya samawati nyeusi 	male_masculine	4.66765625	common_voice_sw_30630886.wav
uongozi wake ulikuwa wa shida tangu mwanzo 	male_masculine	4.3275	common_voice_sw_28735759.wav
wahispania walianzisha mashamba kwa kutegemea kazi ya watumwa kutoka afrika 	female_feminine	8.9355	common_voice_sw_29669908.wav
huo lazima aheshimu misingi ya katiba sio tu kwa 	male_masculine	4.1475	common_voice_sw_36381396.wav
mia tisa arubaini na moja vita vya libya dhidi ya italia 	male_masculine	4.1835	common_voice_sw_36381260.wav
imepelekea kujipatia bonasi ya shilingi milioni mia moja kwa mara nne 	female_feminine	6.4515	common_voice_sw_29949102.wav
mtalii wa magharibi kuwa watu wa mashariki 	female_feminine	4.3275	common_voice_sw_35107793.wav
watu waliyoshitakiwa alikuwa nahodha na mkuu wa bandari ya kemondo 	female_feminine	8.08765625	common_voice_sw_30005015.wav
katika miaka ya elfu moja mia moja na tisa 	female_feminine	4.4355	common_voice_sw_30075106.wav
njombe ina wakazi wanaofikia kuwa laki saba na mbili na tisini na saba 	female_feminine	6.5955	common_voice_sw_35104881.wav
lakini akaanzisha mahusiano ya kimapenzi kwa siri 	male_masculine	4.1115	common_voice_sw_30380540.wav
mourinho hajali wala hana habari na mtu 	male_masculine	4.0035	common_voice_sw_30090747.wav
karume aliongoza nchi baada ya mapinduzi yaliyomwangusha sultani aliyekuwa akitawala zanzibar 	male_masculine	9.1875	common_voice_sw_30209679.wav
mwaka elfu moja mia tisa sitini na tatu alikuwa meja 	male_masculine	5.5155	common_voice_sw_29979170.wav
ili apate mafunzo zaidi ya kijeshi nchini uingereza 	male_masculine	5.8035	common_voice_sw_31409713.wav
wanawake wa kimasai wengi hawana nywele na wanaweka kichwa chao 	female_feminine	4.5075	common_voice_sw_31283820.wav
bi hassan alichaguliwa kwa kura mia tatu na tisini 	female_feminine	3.4275	common_voice_sw_37094141.wav
ulikuwa asilimia hamsini za wastani wa wamarekani 	male_masculine	5.8755	common_voice_sw_29937102.wav
kayuni hakuishi litembo maisha yake yote lakini alizaliwa katika ardhi ya litembo 	male_masculine	5.9475	common_voice_sw_30021781.wav
a kusababisha vifo vya watu thelathini na watano 	female_feminine	3.8955	common_voice_sw_35104868.wav
did raia wa brazil alitwaa tuzo ya mchezaji bora 	female_feminine	4.5075	common_voice_sw_30653948.wav
na kumpigania hadi kufa wakati wimbi la maandamano ya mapinduzi likianza katika mataifa ya 	female_feminine	7.9275	common_voice_sw_34906895.wav
mfano familia maarufu za kichaga nchini tanzania ni kama ukoo wa akina mushi 	female_feminine	5.1555	common_voice_sw_31406032.wav
watu weupe walikuwa wachache kuliko weusi 	female_feminine	4.0755	common_voice_sw_30054693.wav
aliteuliwa kuwa askofu wa hamburg upande wa kaskazini wa ujerumani 	female_feminine	6.1275	common_voice_sw_29015660.wav
hali ambayo inatajwa na mkurugenzi wa wizara ya afya 	female_feminine	4.3635	common_voice_sw_34755892.wav
okeo nimepokea kama vile alivyosema kiongozi wetu kama hakuna aliyemshinda 	male_masculine	7.4595	common_voice_sw_36386252.wav
hiyo kwenda na kurudi sio shilingi elfu mbili tena unakuwa ni shilingi karibu 	female_feminine	6.4155	common_voice_sw_34747686.wav
wapinzani walimhakikishia nyerere kuwa wangeweza kukusanya wapambanaji wa kutosha 	male_masculine	6.4515	common_voice_sw_30364231.wav
karume alikuwa mtoto wa mwanamke mtumwa alietolewa maeneo rwanda 	female_feminine	6.7755	common_voice_sw_29788195.wav
aliuwawa pia kwa kutetea swala hili imeandikwa kwa kidefu habari hii katika 	male_masculine	7.8915	common_voice_sw_36385828.wav
aliacha ukulima huo baada ya mwani kupotea kwa kipindi cha miaka mitatu 	male_masculine	5.5155	common_voice_sw_36388147.wav
tangu kale anaheshimiwa na wakatoliki na waorthodoksi kama mtakatifu na baba wa kanisa 	female_feminine	7.5675	common_voice_sw_28672968.wav
wamekuwa wakidhani kwamba mtu mwenye kisukari 	female_feminine	3.4275	common_voice_sw_31405972.wav
hawafukuzwi kama inavyofanyika kwa makabila mengine bali hupewa watoto kwa siri 	male_masculine	6.7035	common_voice_sw_30327423.wav
haya yalifanywa hasa katika kuondoa unyanyapaa wa usafi wa mazingira 	female_feminine	5.8755	common_voice_sw_36642168.wav
ukoloni ulimaliza kwa kiasi kikubwa biashara hiyo afrika pia 	male_masculine	6.8835	common_voice_sw_30117951.wav
ilitakiwa aanze kutahiriwa mkubwa wao wakimuita chilongola 	female_feminine	5.5875	common_voice_sw_29925487.wav
fedha ngombe mablanketi na asali pamoja 	female_feminine	4.5075	common_voice_sw_30313706.wav
kuthibitisha idadi ya wafuasi wa dini mbalimbali ni vigumu 	male_masculine	6.1635	common_voice_sw_37101491.wav
amin alisikia pia ya kwamba kulikuwa na mashtaka dhidi yake 	female_feminine	4.2555	common_voice_sw_30585419.wav
malezi ya mama hakuna wa kuyalipa japo wengi wanamdharau na kumdhihaki mama 	female_feminine	5.5155	common_voice_sw_30653914.wav
na badala yake ni shirika huru kama jinsi ilivyo hifadhi ya aifa likijitegemea 	female_feminine	5.4075	common_voice_sw_30071789.wav
wanakadiriwa kuwa waorthodoksi kati ya hao wengi hawashiriki kwenye ibada 	female_feminine	6.5235	common_voice_sw_35206855.wav
uso wangu umeoshwa 	female_feminine	1.9155	common_voice_sw_36105371.wav
mgawanyo wa ardhi katika wilaya ya ngorongoro ni kama ifuatavyo 	male_masculine	5.7675	common_voice_sw_29796433.wav
naitwa albalo jacob alimdanganya magreth jina lake 	female_feminine	4.3275	common_voice_sw_37092795.wav
hivyo hata mziki umekuwa ukifanya kwa miondoko ya jamii hiyo 	female_feminine	5.7675	common_voice_sw_34942610.wav
alizaliwa huko madrid 	male_masculine	2.9235	common_voice_sw_29092788.wav
nyumba za wamwera ni za mstatili na katika muundo wa banda 	female_feminine	6.9555	common_voice_sw_29969950.wav
kikwete alikutana na barack obama mwaka elfu mbili na tisa 	female_feminine	4.8675	common_voice_sw_35105309.wav
ndio wafransisko wafiadini wa kwanza 	female_feminine	3.2835	common_voice_sw_29335381.wav
huitwa mara nyingi mji wa milele 	male_masculine	4.9035	common_voice_sw_28825524.wav
mkutano huu pia ukaazimia kuwa wawakilishi katika sekta ndogo za utalii 	female_feminine	6.3435	common_voice_sw_30110313.wav
ra katika magazeti ya mbalimbali duniani lakini kwa sababu ya muda 	female_feminine	5.5155	common_voice_sw_34958120.wav
huu msimu ulioisha ulikuwa wa neema zaidi kwa mkude kwani aliiwezesha timu hiyo 	female_feminine	6.9555	common_voice_sw_30376949.wav
kutoa na kupokea zawadi mpaka panapo majaliwa ni mimi pendo pondovi 	female_feminine	6.6675	common_voice_sw_34764156.wav
soko moja la afrika mashariki ni jungu kuu halikosi ukoko 	female_feminine	4.6875	common_voice_sw_29797030.wav
ban kin moon alitoa wito kwa nchi zote duniani kuzingatia sheria za kimataifa 	female_feminine	7.9635	common_voice_sw_29790247.wav
jina la mchezaji bora wa mashindano kwa kipindi hicho cha mashindano 	male_masculine	5.4435	common_voice_sw_36374965.wav
kuzaliwa kwake anakutana na changamoto nyingi 	female_feminine	3.4635	common_voice_sw_29797272.wav
hali ya hewa haina joto kali 	female_feminine	4.2555	common_voice_sw_29177371.wav
watu wengi wanapenda kwenda sehemu za maonyesho 	male_masculine	3.8235	common_voice_sw_30579279.wav
wametusaliti wengi wetu tulikuwa tunajua baada ya kupata uhuru 	female_feminine	4.7955	common_voice_sw_35272722.wav
hanang ikaianzisha babati mwaka elfu moja mia tisa themanini na tano 	male_masculine	5.5875	common_voice_sw_30180226.wav
tayari kuchimba chini ya ardhi katika mahali ambapo sasa nungunungu huyo alikuwepo 	female_feminine	7.7475	common_voice_sw_30527225.wav
shoo hilo libadilishwe kutokana kuwa karibu na hospitali ambapo wakati wanajaribia muziki 	male_masculine	7.0635	common_voice_sw_36381055.wav
